#RUN ON SOFTWARE VERSION:
1.3
#FIELD CONFIGURATIONS
Magnet: EM4-CSB
Power supply: LS643
Head amplitude: 100%
Gap settings: Gap 3 - SSVT
Coil set name: LC-86
Coil set serial number: A1341
Coil set balance number: 0.1
Moment X calibration value: -0.0854380968776596 A·m²/volt
Moment X calibration field: 0.5 T
Moment X calibration expected moment: 0.00692 A·m²
Moment X calibration standard ID: 
Moment X calibration comments: 
#SAMPLE SETTINGS
ID: Sample1
Volume: 1.00000 cm³
Area: 1.00000 cm²
Mass: 1.00000 g
Demagnetization factor: 0.00000 in SI µ0H
#FORC MEASUREMENT
#ACQUISITION SETUP
Saturation field: 1.5 T
FORC type: Classic
Max Hc field: 200 mT
Max Hu field: 100 mT
Min Hu field: -100 mT
Pause at calibration field: 1 s
Number of FORCs: 251
Pause at saturation field: 0.1 s
Pause at reversal fields: 1 s
Field step size: 1.6 mT
Averaging time: 0.1 s
#ADVANCED ACQUISITION SETUP
Acquisition mode: Continuous
Pause at +/-max fields: 0 s
Moment meter range mode: Auto
Gaussmeter range mode: Manual
Gaussmeter fixed range: F0 (3.5 T)
#DISPLAY SETUP
X axis: Field (µ0H)
Left Y axis: Moment (m)
Right Y axis: None
START TIME: 09/19/2023 12:12:00.401 PM
FINISH TIME: 09/19/2023 02:00:35.701 PM
#DATA: 1
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
1,0,119,0.074820531762782652,5.7318889703080588E-06,783.35,GOOD,GOOD
1,0,119,0.076421988442523917,5.7942623641631191E-06,783.45,GOOD,GOOD
1,0,119,0.078024463994051774,5.8542619483485384E-06,783.55,GOOD,GOOD
1,0,119,0.0796257144655379,5.9071353168664566E-06,783.65,GOOD,GOOD
1,0,119,0.081225214756979539,5.9704012671358218E-06,783.75,GOOD,GOOD
1,0,119,0.082825988397567676,6.0267264381343917E-06,783.85,GOOD,GOOD
1,0,119,0.084426904825860988,6.0835029226562816E-06,783.95,GOOD,GOOD
1,0,119,0.08602885352395187,6.1408326081484275E-06,784.05,GOOD,GOOD
1,0,119,0.087629352057407975,6.1963529366970709E-06,784.15,GOOD,GOOD
1,0,119,0.08923077539786628,6.2512401830251206E-06,784.25,GOOD,GOOD
1,0,119,0.090831059253106139,6.3050860513720824E-06,784.35,GOOD,GOOD
1,0,119,0.092432308922747966,6.3555711259158255E-06,784.45,GOOD,GOOD
1,0,119,0.094032391434208953,6.4139722147928823E-06,784.55,GOOD,GOOD
1,0,119,0.095633228071044199,6.4655058162233847E-06,784.65,GOOD,GOOD
1,0,119,0.097235957824495664,6.5206247492596196E-06,784.75,GOOD,GOOD
1,0,119,0.09883737989791154,6.5734674085653447E-06,784.85,GOOD,GOOD
1,0,119,0.10043733512675322,6.6252484242965124E-06,784.95,GOOD,GOOD
1,0,119,0.10203724346048823,6.673186934310929E-06,785.05,GOOD,GOOD
1,0,119,0.10363731884866854,6.7270010366509466E-06,785.15,GOOD,GOOD
1,0,119,0.10523564386879353,6.7767091183946887E-06,785.25,GOOD,GOOD
1,0,119,0.10683852393560206,6.8245005474454453E-06,785.35,GOOD,GOOD
1,0,119,0.10844231785897623,6.8785938300930715E-06,785.45,GOOD,GOOD
1,0,119,0.11004207694148788,6.9279191034791519E-06,785.55,GOOD,GOOD
1,0,119,0.11164328341528762,6.9794702352696525E-06,785.65,GOOD,GOOD
1,0,119,0.11324356073393771,7.02628642925789E-06,785.75,GOOD,GOOD
1,0,119,0.11484378118267384,7.0742305962324491E-06,785.85,GOOD,GOOD
1,0,119,0.11644566923492632,7.1271758267934745E-06,785.95,GOOD,GOOD
1,0,119,0.11804724400187759,7.168130228952281E-06,786.05,GOOD,GOOD
1,0,119,0.11964884379633361,7.2182365358241773E-06,786.15,GOOD,GOOD
1,0,119,0.12124900772640758,7.2652292767003262E-06,786.25,GOOD,GOOD
1,0,119,0.12284875317612035,7.3096315028183655E-06,786.35,GOOD,GOOD
1,0,119,0.12445084423417561,7.3594631052192476E-06,786.45,GOOD,GOOD
1,0,119,0.12605032276536285,7.4053391248649614E-06,786.55,GOOD,GOOD
1,0,119,0.1276518424448369,7.4565841591638853E-06,786.65,GOOD,GOOD
1,0,119,0.12925348493005334,7.4966787655456837E-06,786.75,GOOD,GOOD
1,0,119,0.13085511058887633,7.542645731704432E-06,786.85,GOOD,GOOD
1,0,119,0.13245551607661801,7.5858432739700637E-06,786.95,GOOD,GOOD
1,0,119,0.13405477585737635,7.6323616383315473E-06,787.05,GOOD,GOOD
1,0,119,0.13565611510093262,7.6806148866887451E-06,787.15,GOOD,GOOD
1,0,119,0.13725683472130668,7.7227358037601047E-06,787.25,GOOD,GOOD
1,0,119,0.13885851659174975,7.7698468434840339E-06,787.35,GOOD,GOOD
1,0,119,0.14045960698440318,7.8122167911303854E-06,787.45,GOOD,GOOD
1,0,119,0.14206095863367596,7.8527024115702689E-06,787.55,GOOD,GOOD
1,0,119,0.14366125182712916,7.9005013625130805E-06,787.65,GOOD,GOOD
1,0,119,0.14526142988483365,7.9454007794795407E-06,787.75,GOOD,GOOD
1,0,119,0.14686146130335737,7.9876481389347071E-06,787.85,GOOD,GOOD
1,0,119,0.14846220192814732,8.0298069762883305E-06,787.95,GOOD,GOOD
1,0,119,0.15006438630928717,8.0717786988065244E-06,788.05,GOOD,GOOD
1,0,119,0.15166593730571282,8.1163040725953211E-06,788.15,GOOD,GOOD
1,0,119,0.15326591498244532,8.154963613868871E-06,788.25,GOOD,GOOD
1,0,119,0.15486705516842686,8.1980949510515364E-06,788.35,GOOD,GOOD
1,0,119,0.15646699579089357,8.2391162421016769E-06,788.45,GOOD,GOOD
1,0,119,0.15806737049391112,8.2817037029736635E-06,788.55,GOOD,GOOD
1,0,119,0.15966774031199046,8.3210047186614209E-06,788.65,GOOD,GOOD
1,0,119,0.16127037713146961,8.3670098537600195E-06,788.75,GOOD,GOOD
1,0,119,0.16287211530976928,8.4088506580578147E-06,788.85,GOOD,GOOD
1,0,119,0.1644725947725528,8.4497797593069791E-06,788.95,GOOD,GOOD
1,0,119,0.16607285364939936,8.4928990987609942E-06,789.05,GOOD,GOOD
1,0,119,0.16767262176319594,8.523276415237607E-06,789.15,GOOD,GOOD
1,0,119,0.16927495797594991,8.5692254158855768E-06,789.25,GOOD,GOOD
1,0,119,0.17087531147327101,8.6066407367501327E-06,789.35,GOOD,GOOD
1,0,119,0.17247688194860109,8.6520484719921023E-06,789.45,GOOD,GOOD
1,0,119,0.17407611386814825,8.6874085757224203E-06,789.55,GOOD,GOOD
1,0,119,0.17567786850733907,8.7339976831678623E-06,789.65,GOOD,GOOD
1,0,119,0.17727925324291416,8.7748988104383092E-06,789.75,GOOD,GOOD
1,0,119,0.17887967443806779,8.81369822160545E-06,789.85,GOOD,GOOD
1,0,119,0.18047985625388227,8.8458349770146513E-06,789.95,GOOD,GOOD
1,0,119,0.18208022765968213,8.8921456501252501E-06,790.05,GOOD,GOOD
1,0,119,0.1836818820961991,8.9298236777321692E-06,790.15,GOOD,GOOD
1,0,119,0.18528113295054258,8.9707604252021839E-06,790.25,GOOD,GOOD
1,0,119,0.18688340187065713,9.0075314742546581E-06,790.35,GOOD,GOOD
1,0,119,0.18848563232516452,9.0461101396475119E-06,790.45,GOOD,GOOD
1,0,119,0.19008554422083529,9.0820877844991358E-06,790.55,GOOD,GOOD
1,0,119,0.19168490150410072,9.1282046911838141E-06,790.65,GOOD,GOOD
1,0,119,0.19328581615112311,9.1619217277330122E-06,790.75,GOOD,GOOD
1,0,119,0.19488719059334725,9.2014652467340593E-06,790.85,GOOD,GOOD

1,0,120,0.29979529244944475,1.1533129071379408E-05,794.71,GOOD,GOOD

1,0,121,0.0039461885513087007,2.3048842872916703E-06,797.89,GOOD,GOOD
1,0,121,0.0059016693434476974,2.4211771987632176E-06,798.25,GOOD,GOOD
1,0,121,0.007506463403344708,2.5242842179205981E-06,798.35,GOOD,GOOD
1,0,121,0.0091163460464906473,2.6210675793188075E-06,798.45,GOOD,GOOD
1,0,121,0.010732296708856602,2.7206167901572953E-06,798.55,GOOD,GOOD
1,0,121,0.012335575278803376,2.8143126169010651E-06,798.65,GOOD,GOOD
1,0,121,0.013953541360721753,2.9087627775220742E-06,798.75,GOOD,GOOD
1,0,121,0.015560748986023823,3.0025375530502267E-06,798.85,GOOD,GOOD
1,0,121,0.017164719468278949,3.0912458369639095E-06,798.95,GOOD,GOOD
1,0,121,0.018766629354388119,3.1815872417551684E-06,799.05,GOOD,GOOD
1,0,121,0.020367739828447029,3.2702416913009171E-06,799.15,GOOD,GOOD
1,0,121,0.021971458068528304,3.356843814356897E-06,799.25,GOOD,GOOD
1,0,121,0.023573085117289744,3.4449495698511855E-06,799.35,GOOD,GOOD
1,0,121,0.025176301969471297,3.5290888327386055E-06,799.45,GOOD,GOOD
1,0,121,0.026778507705501296,3.6094715943527359E-06,799.55,GOOD,GOOD
1,0,121,0.0283801328336592,3.695024941864367E-06,799.65,GOOD,GOOD
1,0,121,0.029981673935415658,3.7737738366281555E-06,799.75,GOOD,GOOD
1,0,121,0.031583274249181698,3.8551129664102684E-06,799.85,GOOD,GOOD
1,0,121,0.033184771590439831,3.9361832662568981E-06,799.95,GOOD,GOOD
1,0,121,0.034785907620534573,4.0141216305284225E-06,800.05,GOOD,GOOD
1,0,121,0.03638859832361676,4.0903174956655816E-06,800.15,GOOD,GOOD
1,0,121,0.037990773116919688,4.1685027769225933E-06,800.25,GOOD,GOOD
1,0,121,0.039591455221293433,4.2463906015392337E-06,800.35,GOOD,GOOD
1,0,121,0.041193049095132259,4.3252243507051347E-06,800.45,GOOD,GOOD
1,0,121,0.042793376648716006,4.3981234202859424E-06,800.55,GOOD,GOOD
1,0,121,0.044396007808196178,4.4712436086274196E-06,800.65,GOOD,GOOD
1,0,121,0.045997783421810587,4.5439179539125239E-06,800.75,GOOD,GOOD
1,0,121,0.047599620819050267,4.6154043997324542E-06,800.85,GOOD,GOOD
1,0,121,0.049200547402963889,4.6854309146852727E-06,800.95,GOOD,GOOD
1,0,121,0.050801005637835649,4.7558438746129859E-06,801.05,GOOD,GOOD
1,0,121,0.052402580764691835,4.8257152893949106E-06,801.15,GOOD,GOOD
1,0,121,0.054003429686848736,4.8997740979689833E-06,801.25,GOOD,GOOD
1,0,121,0.055606339058038884,4.9670570183357046E-06,801.35,GOOD,GOOD
1,0,121,0.057206366199625928,5.0312856775415624E-06,801.45,GOOD,GOOD
1,0,121,0.05880801432588257,5.1012460184936129E-06,801.55,GOOD,GOOD
1,0,121,0.060409065181144112,5.1670863518600283E-06,801.65,GOOD,GOOD
1,0,121,0.062009857395801386,5.2324729783738324E-06,801.75,GOOD,GOOD
1,0,121,0.06361040125540586,5.2945816451436207E-06,801.85,GOOD,GOOD
1,0,121,0.065211745074518962,5.3613771033900753E-06,801.95,GOOD,GOOD
1,0,121,0.066814478700459284,5.4223699503131875E-06,802.05,GOOD,GOOD
1,0,121,0.068414399364298425,5.4889569091715951E-06,802.15,GOOD,GOOD
1,0,121,0.070015159117528328,5.5461076233643397E-06,802.25,GOOD,GOOD
1,0,121,0.071616854887052814,5.6110881298715511E-06,802.35,GOOD,GOOD
1,0,121,0.073216463576547694,5.6675494408998812E-06,802.45,GOOD,GOOD
1,0,121,0.074817968320667991,5.732367884823717E-06,802.55,GOOD,GOOD
1,0,121,0.076419193654162498,5.7933297117126494E-06,802.65,GOOD,GOOD
1,0,121,0.078022282303286686,5.8495930291360529E-06,802.75,GOOD,GOOD
1,0,121,0.079622618177999135,5.9077365087513115E-06,802.85,GOOD,GOOD
1,0,121,0.081223586720530053,5.9661260350504984E-06,802.95,GOOD,GOOD
1,0,121,0.082823345312665456,6.0223956932424103E-06,803.05,GOOD,GOOD
1,0,121,0.084424913161565002,6.0779196894904867E-06,803.15,GOOD,GOOD
1,0,121,0.086026018804426105,6.1379534019299424E-06,803.25,GOOD,GOOD
1,0,121,0.087626591836138704,6.1927684753929E-06,803.35,GOOD,GOOD
1,0,121,0.089227926973067376,6.2462607526488617E-06,803.45,GOOD,GOOD
1,0,121,0.090828944346055734,6.3003627383120893E-06,803.55,GOOD,GOOD
1,0,121,0.092429629347633754,6.3582017367100998E-06,803.65,GOOD,GOOD
1,0,121,0.094029548388472772,6.4088839345572106E-06,803.75,GOOD,GOOD
1,0,121,0.095631752093735131,6.4649879246307132E-06,803.85,GOOD,GOOD
1,0,121,0.097232990056452681,6.5182184276102692E-06,803.95,GOOD,GOOD
1,0,121,0.098834384808724945,6.571155763292857E-06,804.05,GOOD,GOOD
1,0,121,0.10043495018075925,6.6187332224886172E-06,804.15,GOOD,GOOD
1,0,121,0.10203480117649696,6.6751571727142598E-06,804.25,GOOD,GOOD
1,0,121,0.10363518921754973,6.7224365536256763E-06,804.35,GOOD,GOOD
1,0,121,0.10523261434507757,6.7744243281417705E-06,804.45,GOOD,GOOD
1,0,121,0.10683673828223941,6.8274141927399518E-06,804.55,GOOD,GOOD
1,0,121,0.10843934693993978,6.8755291253134862E-06,804.65,GOOD,GOOD
1,0,121,0.11003886303115655,6.925076387761796E-06,804.75,GOOD,GOOD
1,0,121,0.11164133626064479,6.9749731384508933E-06,804.85,GOOD,GOOD
1,0,121,0.11324029286677692,7.0247153484486725E-06,804.95,GOOD,GOOD
1,0,121,0.11484197606841633,7.0749545006372819E-06,805.05,GOOD,GOOD
1,0,121,0.11644272149180208,7.1224407646624194E-06,805.15,GOOD,GOOD
1,0,121,0.1180454148931786,7.1746241083719539E-06,805.25,GOOD,GOOD
1,0,121,0.1196466923708582,7.2174195091524109E-06,805.35,GOOD,GOOD
1,0,121,0.12124599920149284,7.2645895428892375E-06,805.45,GOOD,GOOD
1,0,121,0.12284714997062876,7.310084183958425E-06,805.55,GOOD,GOOD
1,0,121,0.12444701173505882,7.3569747887300539E-06,805.65,GOOD,GOOD
1,0,121,0.12604856065255315,7.4047903375669054E-06,805.75,GOOD,GOOD
1,0,121,0.1276495215846489,7.4495741287546614E-06,805.85,GOOD,GOOD
1,0,121,0.12925107450360748,7.4977241842125873E-06,805.95,GOOD,GOOD
1,0,121,0.13085201214017625,7.5434701559394588E-06,806.05,GOOD,GOOD
1,0,121,0.13245166117419166,7.5893893176767969E-06,806.15,GOOD,GOOD
1,0,121,0.13405284360029326,7.6342531766080844E-06,806.25,GOOD,GOOD
1,0,121,0.13565333887219994,7.6799725419729753E-06,806.35,GOOD,GOOD
1,0,121,0.13725458687140543,7.7214567091243098E-06,806.45,GOOD,GOOD
1,0,121,0.13885566492215834,7.7646215529170406E-06,806.55,GOOD,GOOD
1,0,121,0.14045759128256841,7.812428336573893E-06,806.65,GOOD,GOOD
1,0,121,0.14205819740832634,7.8556982381978108E-06,806.75,GOOD,GOOD
1,0,121,0.14365793259183993,7.8971206761027733E-06,806.85,GOOD,GOOD
1,0,121,0.14525881288294384,7.9389502908090804E-06,806.95,GOOD,GOOD
1,0,121,0.14685837078079672,7.982230698216116E-06,807.05,GOOD,GOOD
1,0,121,0.14846044399640262,8.0263369596393147E-06,807.15,GOOD,GOOD
1,0,121,0.15006146099500528,8.0681346218454837E-06,807.25,GOOD,GOOD
1,0,121,0.15166455069871951,8.1145532745139371E-06,807.35,GOOD,GOOD
1,0,121,0.15326306320710434,8.1559775151864161E-06,807.45,GOOD,GOOD
1,0,121,0.15486436666900941,8.1954277254273391E-06,807.55,GOOD,GOOD
1,0,121,0.15646457116298967,8.2409360426639004E-06,807.65,GOOD,GOOD
1,0,121,0.15806452091058032,8.2807677558101451E-06,807.75,GOOD,GOOD
1,0,121,0.1596660097846416,8.3226423775399899E-06,807.85,GOOD,GOOD
1,0,121,0.16126749279617469,8.3633535925771365E-06,807.95,GOOD,GOOD
1,0,121,0.16286826456744127,8.4062321071565865E-06,808.05,GOOD,GOOD
1,0,121,0.16446959327904564,8.4482892435564686E-06,808.15,GOOD,GOOD
1,0,121,0.16606980886277911,8.4867836140267856E-06,808.25,GOOD,GOOD
1,0,121,0.16767101946453244,8.5257959382541709E-06,808.35,GOOD,GOOD
1,0,121,0.16927154750634207,8.5734783931167203E-06,808.45,GOOD,GOOD
1,0,121,0.17087322297126101,8.6108022079886669E-06,808.55,GOOD,GOOD
1,0,121,0.17247341336304811,8.6495973919768015E-06,808.65,GOOD,GOOD
1,0,121,0.17407463083437719,8.689167206517845E-06,808.75,GOOD,GOOD
1,0,121,0.17567507368217811,8.7288261026400064E-06,808.85,GOOD,GOOD
1,0,121,0.17727607420089497,8.7695282416751707E-06,808.95,GOOD,GOOD
1,0,121,0.17887822024606057,8.8076697048628553E-06,809.05,GOOD,GOOD
1,0,121,0.18047714944302776,8.8482891030854102E-06,809.15,GOOD,GOOD
1,0,121,0.18207780531326995,8.8912821866488123E-06,809.25,GOOD,GOOD
1,0,121,0.1836782903698696,8.9290870296259193E-06,809.35,GOOD,GOOD
1,0,121,0.1852792145178514,8.9638125591901114E-06,809.45,GOOD,GOOD
1,0,121,0.18688006228465961,9.0036361909647263E-06,809.55,GOOD,GOOD
1,0,121,0.18848316240341947,9.0471267140341357E-06,809.65,GOOD,GOOD
1,0,121,0.19008272791171088,9.0874132840743398E-06,809.75,GOOD,GOOD
1,0,121,0.1916821500077284,9.1264020479952043E-06,809.85,GOOD,GOOD
1,0,121,0.19328350154082929,9.160716049250252E-06,809.95,GOOD,GOOD
1,0,121,0.19488556949387909,9.1962789954084762E-06,810.05,GOOD,GOOD
1,0,121,0.19648423064355608,9.2362746982344074E-06,810.15,GOOD,GOOD

1,0,122,0.29979624408623429,1.1529996110091749E-05,814.01,GOOD,GOOD

1,0,123,0.0023468173644194791,2.1722057421146582E-06,817.19,GOOD,GOOD
1,0,123,0.004306217210329262,2.2971953905833497E-06,817.55,GOOD,GOOD
1,0,123,0.0059128301349928043,2.400015691999967E-06,817.65,GOOD,GOOD
1,0,123,0.0075252264182969044,2.5045116813651096E-06,817.75,GOOD,GOOD
1,0,123,0.0091333708848515549,2.6014213452772322E-06,817.85,GOOD,GOOD
1,0,123,0.010744469393659582,2.699627199034368E-06,817.95,GOOD,GOOD
1,0,123,0.012350380216664011,2.7963334921212089E-06,818.05,GOOD,GOOD
1,0,123,0.013965421034923292,2.8928293276414913E-06,818.15,GOOD,GOOD
1,0,123,0.015569352771706036,2.9870196721646045E-06,818.25,GOOD,GOOD
1,0,123,0.017173674071739718,3.0757158340208426E-06,818.35,GOOD,GOOD
1,0,123,0.018773993874884078,3.1653948771604481E-06,818.45,GOOD,GOOD
1,0,123,0.020376196502543666,3.2563060186516035E-06,818.55,GOOD,GOOD
1,0,123,0.021978916463483759,3.3405738685945315E-06,818.65,GOOD,GOOD
1,0,123,0.023580003048359322,3.4307388819088718E-06,818.75,GOOD,GOOD
1,0,123,0.025184279059056972,3.5147771587331182E-06,818.85,GOOD,GOOD
1,0,123,0.026785723230804241,3.5985393013052166E-06,818.95,GOOD,GOOD
1,0,123,0.028388020194373559,3.6824713080925324E-06,819.05,GOOD,GOOD
1,0,123,0.029988945566273469,3.7644551448375068E-06,819.15,GOOD,GOOD
1,0,123,0.031589612668871773,3.8477679009825945E-06,819.25,GOOD,GOOD
1,0,123,0.033190483930062062,3.9273234720460236E-06,819.35,GOOD,GOOD
1,0,123,0.034793237975487189,4.0060765007422232E-06,819.45,GOOD,GOOD
1,0,123,0.036395849810137958,4.082549463679687E-06,819.55,GOOD,GOOD
1,0,123,0.037996757999148596,4.1610891752470601E-06,819.65,GOOD,GOOD
1,0,123,0.03959824570365636,4.2383413689028226E-06,819.75,GOOD,GOOD
1,0,123,0.041199325581122132,4.3161297615662186E-06,819.85,GOOD,GOOD
1,0,123,0.042800671035272367,4.3889314195366896E-06,819.95,GOOD,GOOD
1,0,123,0.044402972445562315,4.4656991349632492E-06,820.05,GOOD,GOOD
1,0,123,0.046004226410985026,4.5371081861087251E-06,820.15,GOOD,GOOD
1,0,123,0.047605857664396962,4.6109285942197199E-06,820.25,GOOD,GOOD
1,0,123,0.049206265075988152,4.6811221759898847E-06,820.35,GOOD,GOOD
1,0,123,0.050806656219622014,4.752659472286684E-06,820.45,GOOD,GOOD
1,0,123,0.052408878507603313,4.8218548492495837E-06,820.55,GOOD,GOOD
1,0,123,0.054009457287694809,4.8929979611040437E-06,820.65,GOOD,GOOD
1,0,123,0.055612084290847963,4.9620199926454846E-06,820.75,GOOD,GOOD
1,0,123,0.057212636589349178,5.0270658650162993E-06,820.85,GOOD,GOOD
1,0,123,0.058815032092206468,5.093427011702054E-06,820.95,GOOD,GOOD
1,0,123,0.060414973853166819,5.1601243123654058E-06,821.05,GOOD,GOOD
1,0,123,0.062015909140399637,5.2274814259401297E-06,821.15,GOOD,GOOD
1,0,123,0.063617601823556386,5.2908177152248714E-06,821.25,GOOD,GOOD
1,0,123,0.065218138188716204,5.358842971740181E-06,821.35,GOOD,GOOD
1,0,123,0.066820025879013242,5.4182937686275444E-06,821.45,GOOD,GOOD
1,0,123,0.068421166046925538,5.4842480804161378E-06,821.55,GOOD,GOOD
1,0,123,0.070022401715814753,5.5456448094275442E-06,821.65,GOOD,GOOD
1,0,123,0.071621791355652956,5.6073894725698107E-06,821.75,GOOD,GOOD
1,0,123,0.073222728185553879,5.6687922315277415E-06,821.85,GOOD,GOOD
1,0,123,0.074824207114374333,5.7283975069420261E-06,821.95,GOOD,GOOD
1,0,123,0.076425471401046122,5.7896332923292075E-06,822.05,GOOD,GOOD
1,0,123,0.078027860159355811,5.8486779070455797E-06,822.15,GOOD,GOOD
1,0,123,0.079628872714532534,5.9076246750008358E-06,822.25,GOOD,GOOD
1,0,123,0.081229675888318906,5.9634896429672888E-06,822.35,GOOD,GOOD
1,0,123,0.082829705163822376,6.0226588351355547E-06,822.45,GOOD,GOOD
1,0,123,0.084431020221803293,6.0790061988239068E-06,822.55,GOOD,GOOD
1,0,123,0.08603243860292864,6.136547554088354E-06,822.65,GOOD,GOOD
1,0,123,0.087632928826873305,6.1899236460860393E-06,822.75,GOOD,GOOD
1,0,123,0.089234612080244122,6.2449482757317941E-06,822.85,GOOD,GOOD
1,0,123,0.090834289712434596,6.3014190979128911E-06,822.95,GOOD,GOOD
1,0,123,0.092435698589292764,6.3587892524275809E-06,823.05,GOOD,GOOD
1,0,123,0.094036151156789802,6.4081241612952202E-06,823.15,GOOD,GOOD
1,0,123,0.095638391452795249,6.4625806083510085E-06,823.25,GOOD,GOOD
1,0,123,0.097238995285639701,6.5152101059389E-06,823.35,GOOD,GOOD
1,0,123,0.098840251432429596,6.5701956963432439E-06,823.45,GOOD,GOOD
1,0,123,0.10044054528706636,6.6210492814333024E-06,823.55,GOOD,GOOD
1,0,123,0.10204127287748863,6.6728524898542522E-06,823.65,GOOD,GOOD
1,0,123,0.10364045328716577,6.7228703367890015E-06,823.75,GOOD,GOOD
1,0,123,0.10523883550786946,6.7765900114097453E-06,823.85,GOOD,GOOD
1,0,123,0.10684302167760899,6.823201311544972E-06,823.95,GOOD,GOOD
1,0,123,0.10844533316230499,6.8733119077602705E-06,824.05,GOOD,GOOD
1,0,123,0.1100453588875701,6.9228506536861711E-06,824.15,GOOD,GOOD
1,0,123,0.11164601046730838,6.9770819412954757E-06,824.25,GOOD,GOOD
1,0,123,0.11324671264907406,7.0204182966599488E-06,824.35,GOOD,GOOD
1,0,123,0.11484833500466415,7.0757715273090491E-06,824.45,GOOD,GOOD
1,0,123,0.11644866717958291,7.1215302427373368E-06,824.55,GOOD,GOOD
1,0,123,0.11805176116259604,7.1687173095189835E-06,824.65,GOOD,GOOD
1,0,123,0.11965280810351926,7.2164401090752832E-06,824.75,GOOD,GOOD
1,0,123,0.12125208225726619,7.2644258640315368E-06,824.85,GOOD,GOOD
1,0,123,0.12285190413031924,7.3092492539402787E-06,824.95,GOOD,GOOD
1,0,123,0.12445296014420403,7.354359346048684E-06,825.05,GOOD,GOOD
1,0,123,0.12605466758135617,7.4041417142470231E-06,825.15,GOOD,GOOD
1,0,123,0.12765511809948829,7.4502709294823357E-06,825.25,GOOD,GOOD
1,0,123,0.1292572414396814,7.4971452471819114E-06,825.35,GOOD,GOOD
1,0,123,0.13085849618137693,7.5380874651188756E-06,825.45,GOOD,GOOD
1,0,123,0.13245812669432247,7.588059559057321E-06,825.55,GOOD,GOOD
1,0,123,0.13405875128180644,7.6308159827607656E-06,825.65,GOOD,GOOD
1,0,123,0.13566004084050542,7.6776730187579314E-06,825.75,GOOD,GOOD
1,0,123,0.13726052739523931,7.7194042893879444E-06,825.85,GOOD,GOOD
1,0,123,0.138861127964339,7.7666821161894309E-06,825.95,GOOD,GOOD
1,0,123,0.14046422136418255,7.8059777857390359E-06,826.05,GOOD,GOOD
1,0,123,0.14206450697364797,7.8560104899647037E-06,826.15,GOOD,GOOD
1,0,123,0.14366401231855722,7.8984031276160154E-06,826.25,GOOD,GOOD
1,0,123,0.14526399487764535,7.9408092549415078E-06,826.35,GOOD,GOOD
1,0,123,0.146865365865011,7.9849532501537782E-06,826.45,GOOD,GOOD
1,0,123,0.14846621308971925,8.031494863999796E-06,826.55,GOOD,GOOD
1,0,123,0.15006684730751674,8.1873564865943364E-06,826.65,GOOD,GOOD
1,0,123,0.15166934990473235,8.1155212363419887E-06,826.75,GOOD,GOOD
1,0,123,0.15326942779791664,8.1604973641745322E-06,826.85,GOOD,GOOD
1,0,123,0.15486995894526848,8.1936342825695088E-06,826.95,GOOD,GOOD
1,0,123,0.15647038504008587,8.2404593660665398E-06,827.05,GOOD,GOOD
1,0,123,0.15807104672661354,8.2820195602755909E-06,827.15,GOOD,GOOD
1,0,123,0.15967229396374108,8.3187850766967172E-06,827.25,GOOD,GOOD
1,0,123,0.16127357538301859,8.3644975418135247E-06,827.35,GOOD,GOOD
1,0,123,0.16287567129385125,8.4052063946035818E-06,827.45,GOOD,GOOD
1,0,123,0.16447520807645016,8.4429352105229739E-06,827.55,GOOD,GOOD
1,0,123,0.16607644083807591,8.4861017327544276E-06,827.65,GOOD,GOOD
1,0,123,0.16767624343482362,8.5231457456747939E-06,827.75,GOOD,GOOD
1,0,123,0.1692776368590749,8.5724033220323764E-06,827.85,GOOD,GOOD
1,0,123,0.17087853057653193,8.6067648168868483E-06,827.95,GOOD,GOOD
1,0,123,0.17247925436843065,8.6503398835363836E-06,828.05,GOOD,GOOD
1,0,123,0.17408020464179386,8.6909462272355372E-06,828.15,GOOD,GOOD
1,0,123,0.17568147931682601,8.7302285936041502E-06,828.25,GOOD,GOOD
1,0,123,0.17728152236810954,8.7699022226884357E-06,828.35,GOOD,GOOD
1,0,123,0.17888343149831754,8.8094339304540248E-06,828.45,GOOD,GOOD
1,0,123,0.18048323528176324,8.8496554143704113E-06,828.55,GOOD,GOOD
1,0,123,0.18208407370881902,8.8863661639576473E-06,828.65,GOOD,GOOD
1,0,123,0.18368432680834024,8.9273714787577205E-06,828.75,GOOD,GOOD
1,0,123,0.18528583803100118,8.9635868402640546E-06,828.85,GOOD,GOOD
1,0,123,0.1868861665256947,9.0045280635706628E-06,828.95,GOOD,GOOD
1,0,123,0.18848864344707736,9.042491239267318E-06,829.05,GOOD,GOOD
1,0,123,0.19008855825357057,9.0823074734786716E-06,829.15,GOOD,GOOD
1,0,123,0.19168806347561981,9.1185077912008925E-06,829.25,GOOD,GOOD
1,0,123,0.19328990347454672,9.1596026848972632E-06,829.35,GOOD,GOOD
1,0,123,0.19488950640780542,9.1939648635601019E-06,829.45,GOOD,GOOD
1,0,123,0.19649094696916317,9.2304901145862361E-06,829.55,GOOD,GOOD
1,0,123,0.19809208304723924,9.2761341988661773E-06,829.65,GOOD,GOOD

1,0,124,0.29979497947415801,1.1531514288998993E-05,833.51,GOOD,GOOD

